turn_id,meeting_id,speaker_id,next_speaker_id,utterance_text,pause_duration_ms,speech_duration_ms,num_words,last_token,ends_with_punctuation,has_question_word,syntactic_completeness_score,is_backchannel,is_interruption,label_end_of_turn,source_corpus,label_source
ami_002657,EN2005a,D,D,"package web sites ? And if not , how do we make that happen ? Hmm okay .",2029,8200,14,okay,1,1,1.0,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_002658,EN2005a,B,D,"Mm-hmm , yeah .",359,690,2,yeah,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002659,EN2005a,D,B,"um , but I wou would hope that's on the work package six web site as well .",829,4489,16,well,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002660,EN2005a,D,B,"no , you're wrong , and here's why , but I I I'm gonna need some convincing .",1170,5340,14,convincing,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002661,EN2005a,D,B,"g and can't you know , are they fundamentally incompatible . Or can we yeah , mm-hmm .",220,5659,14,mm-hmm,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002662,EN2005a,B,D,again ? 'Cause I really do have to go . I promised these guys I'd be there .,260,3439,15,there,1,1,1.0,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002663,EN2005a,D,B,"we get together again in the yeah , I mean , I'll send them the references immediately .",250,5230,15,immediately,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002664,EN2005a,D,A,for you do you think ? Is that enough time for you to to read and think about,940,5179,17,about,0,1,0.3,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002665,EN2005a,C,D,Mm . I want to see .,2030,4739,5,see,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002666,EN2005a,D,A,"you gonna bring this beautiful baby in to see everybody ? Good , good . That's great .",500,11130,14,great,1,1,1.0,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002667,EN2005a,C,B,Something . Sure .,979,1810,2,sure,1,0,0.72,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002668,EN2005a,A,D,"Okay , thanks .",230,1579,2,thanks,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002669,EN2005a,B,D,"I'm gonna head off . C 'cause floods are more important than dialogue structure , I'm afraid .",289,5289,15,afraid,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002670,EN2006a,B,B,At the beginning we did . Um,1210,2060,6,um,0,0,0.45,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_002671,EN2006a,C,B,"Yeah , we did two of those , didn't we ?",640,1259,8,we,1,1,1.0,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002672,EN2006a,A,D,Yeah . Mm .,299,1710,2,mm,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002673,EN2006a,B,C,And supposedly decided on things . And then we did th all the rest of them separately .,620,4119,16,separately,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002674,EN2006a,C,D,Yes . Yeah .,480,2759,2,yeah,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002675,EN2006a,D,C,uh with some kind of rules that you set up between uh the two of you ? Or,679,3370,17,or,0,1,0.22,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002676,EN2006a,C,D,what should be in what group or it was just the rules about things that s yeah .,320,5750,17,yeah,1,1,1.0,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002677,EN2006a,B,C,"That's really hard , yeah .",430,1000,4,yeah,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002678,EN2006a,B,C,Mm-hmm . No .,310,2159,2,no,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002679,EN2006a,D,B,Yeah . Mm-hmm .,790,1959,2,mm-hmm,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002680,EN2006a,B,C,"haven't got here . Do you reckon if we get a copy , would that be useful ?",659,2950,15,useful,1,1,1.0,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002681,EN2006a,B,C,Are we allowed to leave the meeting now it's started ?,259,1590,10,started,1,1,1.0,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002682,EN2006a,B,D,to leave the meeting now it's started ? Can we get Ben to print us out one ?,329,5019,16,one,1,1,1.0,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002683,EN2006a,A,C,Now he's gone .,710,1569,3,gone,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002684,EN2006a,A,C,Now he's gone . Oh really ?,409,4269,5,really,1,1,1.0,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002685,EN2006a,A,B,Now he's gone . Oh really ? Excellent .,1469,6560,6,excellent,1,1,1.0,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002686,EN2006a,C,B,"No , we don't at all .",1039,969,5,all,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002687,EN2006a,A,B,"guess there's telescopes , but that that's that's different though , isn't it . That's not no .",1070,4449,14,no,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002688,EN2006a,B,B,how little work we did . I'm doing that at yes . Yeah . They have got a,1989,8719,15,a,0,1,0.65,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_002689,EN2006a,B,B,"I'm doing that at yes . Yeah . They have got a conference thing , haven't they ?",1370,9629,14,they,1,1,1.0,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_002690,EN2006a,C,B,"Yeah , I did as well .",340,880,5,well,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002691,EN2006a,A,B,"Right , aye . Right . Gosh .",1240,3460,4,gosh,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002692,EN2006a,B,C,me having to to go to Germany for a day . But they haven't got that far .,859,4950,16,far,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002693,EN2006a,A,B,Right . Oh . Right . Gosh .,470,3779,4,gosh,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002694,EN2006a,B,B,"but not only could s you see yourself , you see yourself bounce back two seconds later .",1300,3210,16,later,1,0,0.88,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_002695,EN2006a,B,C,then you reacting to what you did a while ago . It was a really daft situation .,409,4410,16,situation,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002696,EN2006a,A,C,That must be really weird . Is there ? Gosh . Yeah . Gosh . Well Mm-hmm .,310,8329,12,mm-hmm,1,1,0.92,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002697,EN2006a,D,A,"Okay , right , it's printing it out as well .",439,1420,8,well,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002698,EN2006a,B,B,"Lovely . And then we can start fighting about Yes , let's .",2409,6870,10,let's,1,0,0.88,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_002699,EN2006a,B,C,Mm . Yes .,680,1030,2,yes,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002700,EN2006a,B,C,"If it was continuum luminosity , you probably wouldn't it . Ooh .",1620,3160,10,ooh,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002701,EN2006a,C,B,"Yeah , I'm happy enough with that . I don't feel strongly about it .",1870,3090,12,it,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002702,EN2006a,B,D,"Okay , it's my part .",370,1859,4,part,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002703,EN2006a,B,B,"Yes , and I'm pretty sure I'm bottom anyway . So even on one we can tell .",1990,5449,15,tell,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_002704,EN2006a,B,C,one we can tell . 'Cause I would fight for line being a spectral feature as well .,339,5790,16,well,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002705,EN2006a,C,B,"Right . Right . Yeah , I think that's probably right as well .",629,3810,10,well,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002706,EN2006a,B,C,It's a bit hard to mark on this . Let's do that .,1600,2399,11,that,1,0,0.53,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002707,EN2006a,C,D,"Okay , next .",1289,1240,2,next,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002708,EN2006a,B,D,The ones we want .,229,720,4,want,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002709,EN2006a,D,B,"which uh which the annotation you think is is the right one . Okay , fair enough .",420,4079,15,enough,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002710,EN2006a,B,D,"ones we want . Yes . And if neither , then we'll have to put something else .",840,5209,14,else,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002711,EN2006a,D,C,"annotation you think is is the right one . Okay , fair enough . Mm-hmm , okay .",1250,5889,13,okay,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002712,EN2006a,C,B,Okay . So here we're missing soft component on the bottom .,1199,3880,10,bottom,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002713,EN2006a,B,A,"Ooh . Well , if you don't No . Yeah , go ahead .",480,3269,9,ahead,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002714,EN2006a,A,A,. But well the um isn't it that if um it's a region of the spectrum that's u,1199,5540,17,u,0,0,0.45,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_002715,EN2006a,A,C,"it . And then it is a sp a sp spectral f f feature , and that isn't",529,9020,16,isn't,0,0,0.53,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002716,EN2006a,B,A,Mm-hmm . Pi You can point to a soft component .,379,5740,9,component,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002717,EN2006a,A,C,You think ?,439,560,2,think,1,1,0.92,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002718,EN2006a,C,B,You can point to a soft component . Yeah .,259,3490,8,yeah,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002719,EN2006a,B,A,Mm-hmm . Pi You can point to a soft component . Yeah .,209,7800,10,yeah,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002720,EN2006a,A,B,"You think ? Okay , alright . Okay . Okay , okay .",1819,5879,7,okay,1,1,1.0,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002721,EN2006a,B,C,I think you're right there as well .,439,1399,7,well,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002722,EN2006a,C,B,"It c uh yeah , I'm not fussed about that . They both mean the same thing .",649,4370,15,thing,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002723,EN2006a,B,B,not just absorption point five K_V_ . It is actually something in the absorption that you're seeing .,1069,3660,17,seeing,1,0,0.8,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_002724,EN2006a,B,B,five K_V_ . It is actually something in the absorption that you're seeing . If it was a,1800,4209,17,a,0,0,0.45,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_002725,EN2006a,B,C,something in the absorption that you're seeing . If it was a a dip in absorption or a,2490,6660,17,a,0,0,0.45,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002726,EN2006a,B,C,"of absorption , you would put it in , because we said we would put describing words .",260,3169,15,words,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002727,EN2006a,B,C,you would get a pencil .,859,3939,5,pencil,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002728,EN2006a,C,B,Two down . Two hundred and fifteen to go . Excellent .,1050,5709,9,excellent,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002729,EN2006a,B,C,you would get a pencil . That's two .,1399,6939,7,two,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002730,EN2006a,B,C,"that we we weren't gonna mark the equivalent width , but we were gonna mark the lines .",470,3240,16,lines,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002731,EN2006a,C,A,I think that's true .,1550,669,4,true,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002732,EN2006a,C,B,"What are we missing ? Broad line . Yeah , that's true . You get that .",210,3439,12,that,1,1,0.65,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002733,EN2006a,B,C,Broad line . And that should be a And nebulae .,1290,3969,9,nebulae,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002734,EN2006a,B,C,As a source type .,1610,1189,4,type,1,0,0.72,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002735,EN2006a,C,C,I don't remember what we were doing with nebulae .,1110,1740,9,nebulae,1,0,0.88,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_002736,EN2006a,C,B,I can't remember actually .,310,949,4,actually,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002737,EN2006a,B,B,. Should we see when the manual comes . So let's come back to that one . Um,1410,3509,15,um,0,1,0.57,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_002738,EN2006a,B,C,I what we're doing about that either .,469,1650,7,either,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002739,EN2006a,C,B,"doing descriptions that made things separate classes , in which case I'd argue for elliptical I think .",250,6280,16,think,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002740,EN2006a,B,C,"Select a Yeah , that seems reasonable .",2940,3279,6,reasonable,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002741,EN2006a,C,B,"Yeah , I .",240,1789,2,i,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002742,EN2006a,B,C,"probably a you can point to it , but equally it's not a it's something you've derived .",870,7529,16,derived,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002743,EN2006a,C,B,something you desi derive . A break in a spectrum is something you can point at . So,1059,4860,16,so,0,0,0.45,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002744,EN2006a,C,B,"Yeah , b that thing there .",300,1250,5,there,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002745,EN2006a,B,A,Mm-hmm . Yep .,580,1730,2,yep,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002746,EN2006a,B,A,Mm-hmm . Yep . Okay .,600,3289,3,okay,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002747,EN2006a,B,C,Slight depression of the continuum near the Lyman limit . I think you're right there as well .,350,5100,16,well,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002748,EN2006a,B,C,"that would all be one . Or absorption at five thousand nanometres would all be one anyway ,",689,3679,16,anyway,0,0,0.45,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002749,EN2006a,B,C,"at five thousand nanometres would all be one anyway , because it was at a certain point .",960,5550,16,point,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002750,EN2006a,B,B,"Yeah , I think you're right . It's it's near rather than at . It's not .",757,5932,13,not,1,0,0.88,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_002751,EN2006a,B,C,you're right . It's it's near rather than at . It's not . Let's mark that then .,220,7490,14,then,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002752,EN2006a,C,A,Do you have a sense about that ?,950,1220,7,that,1,1,0.65,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002753,EN2006a,B,C,Is that K_ clear ? Oh . .,2429,3080,5,oh,1,1,1.0,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002754,EN2006a,B,C,Mm absorption .,1500,3360,2,absorption,1,0,0.72,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002755,EN2006a,C,B,That I didn't mark because it's the physical process of absorption .,1120,6299,11,absorption,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002756,EN2006a,B,C,"Yes , and you're right there as well .",350,2000,7,well,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002757,EN2006a,C,B,That I didn't mark because it's the physical process of absorption . Not the the thing .,1370,9769,15,thing,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002758,EN2006a,B,D,"Yes , and you're right there as well . Tell you who's more awake at this .",1820,5399,14,this,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002759,EN2006a,B,C,Mm-hmm . An absorption feature .,279,1889,4,feature,1,0,0.72,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002760,EN2006a,D,C,Mm-hmm . Mm-hmm .,519,2610,2,mm-hmm,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002761,EN2006a,B,C,Thank you .,319,389,2,you,1,0,1.0,1,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002762,EN2006a,D,C,Mm-hmm . Mm-hmm . Okay .,1139,2459,3,okay,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002763,EN2006a,C,B,stuff . So that's describing something physically rather than describing the spectrum itself . So Thank you .,1019,8169,15,you,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002764,EN2006a,C,B,I don't remember what we were gonna do about things that weren't there .,1310,3259,13,there,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002765,EN2006a,C,C,It's not something you can point to .,1530,1369,7,to,1,0,0.45,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_002766,EN2006a,C,B,It's not something you can point to . You could point to it if it were there .,710,4839,16,there,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002767,EN2006a,A,B,"But if it had been there , um you would've",629,2680,9,would've,0,0,0.45,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002768,EN2006a,A,B,"But if it had been there , um you would've had it as a feature .",459,5170,14,feature,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002769,EN2006a,C,B,"Marked it , yeah . Yeah .",909,3020,4,yeah,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002770,EN2006a,B,D,". Yeah . Yes , I think you're right . Should we go back to number five ?",1610,4769,13,five,1,1,0.92,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002771,EN2006a,D,C,Is that the nebula ?,929,910,4,nebula,1,1,0.92,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002772,EN2006a,D,B,Is that the nebula ? Was it the nebula thin Yeah .,210,3769,10,yeah,1,1,1.0,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002773,EN2006a,C,B,"Yeah , but that's line ratios .",1060,1519,5,ratios,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002774,EN2006a,B,C,we were going to mark 'cau we're here where you've got equivalent width of H_ beta orbited .,1450,4329,17,orbited,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002775,EN2006a,B,C,I guess it's similar .,379,1350,4,similar,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002776,EN2006a,C,A,isn't it ? It's it's not talking about specific lines . A line ratio is a thing .,1759,4659,15,thing,1,1,1.0,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002777,EN2006a,A,A,L line ratio is after abundances .,2170,1809,6,abundances,1,0,0.88,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_002778,EN2006a,B,A,Is that the value or is that the word ?,1300,1529,9,word,1,1,1.0,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002779,EN2006a,C,B,. Yeah . Yeah .,990,3776,2,yeah,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002780,EN2006a,C,B,"mean you wouldn't you wouldn't include abundances or line strengths . Yeah , it shouldn't be in .",219,6139,15,in,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002781,EN2006a,B,C,"The one to keep , yeah .",230,870,5,yeah,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002782,EN2006a,C,B,". Oh , I see what you're doing , you're circling the one we like , right .",1909,3399,13,right,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002783,EN2006a,B,B,"keep , yeah . Damped Lyman alpha absorbers , I think that's a spectral feature even though it's",1730,8590,15,it's,0,0,0.45,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_002784,EN2006a,B,C,"absorbers , I think that's a spectral feature even though it's You wouldn't mark the source type .",1650,7539,16,type,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002785,EN2006a,D,B,"just uh aligned d uh sorry , you circle the word in the in the outline which didn't",310,4069,17,didn't,0,0,0.45,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002786,EN2006a,D,B,"the outline which didn't Right , sorry . Ok oh , I see , okay . Mm-hmm .",1120,5129,12,mm-hmm,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002787,EN2006a,D,C,", sorry . Ok oh , I see , okay . Mm-hmm . Cheers . I see .",659,5090,10,see,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002788,EN2006a,B,C,for example . We were marking the broad absorption line as well as broad absorption line quasar .,1360,4309,16,quasar,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002789,EN2006a,B,C,"the same as that . If it's defined by a spectral feature , we should mark it .",2859,3110,15,it,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002790,EN2006a,B,A,You could point to damped Lyman alpha though .,909,2139,8,though,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002791,EN2006a,B,C,"it says here , spectral features we're now referring to a type of source , E_G_ quasar .",750,5090,16,quasar,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002792,EN2006a,C,B,But we wouldn't say absorbers were a type of source .,2029,2110,10,source,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002793,EN2006a,B,C,"think still the the spectral feature ge counts , even though it's m a modifier of something .",1529,4740,16,something,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002794,EN2006a,C,B,"Okay . I'm not certain about that , but I",720,2659,8,i,0,0,0.53,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002795,EN2006a,B,C,"What do you reckon , Bob ?",290,1079,5,bob,1,1,1.0,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002796,EN2006a,C,A,"Okay . I'm not certain about that , but I Hmm .",759,4750,9,hmm,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002797,EN2006a,A,C,could look at this this spectrum and spot that um th L Lyman alpha has been damped. .,1519,5799,17,damped,1,1,0.92,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002798,EN2006a,A,C,That is a n spectral feature .,750,1699,6,feature,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002799,EN2006a,C,A,observers you them a variety of places along the line of sight ? So you have to know,210,5959,17,know,0,1,0.57,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002800,EN2006a,A,B,"Oh yeah . No , that's true .",329,1080,5,true,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002801,EN2006a,B,C,How does it work ? I don't know what which doesn't help . Mm-hmm .,350,6960,12,mm-hmm,1,1,1.0,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002802,EN2006a,A,C,"Different redshifts . Yeah yeah yeah , that's true .",530,2309,7,true,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002803,EN2006a,C,B,"of them and say ah , that's a damp yeah . They're gonna be at different red-shifts .",1129,3490,15,red-shifts,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002804,EN2006a,B,C,doesn't mean that it's you could still say that's damped Lyman alpha and that's damped Lyman alpha .,629,3690,17,alpha,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002805,EN2006a,A,B,"Yeah , but",370,470,2,but,0,0,0.1,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002806,EN2006a,C,A,I don't know how they do th that . But Yeah .,319,4870,10,yeah,1,0,0.88,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002807,EN2006a,A,B,"Yeah , but But you're guessing in a way though , aren't you ? So",820,4879,12,so,0,1,0.57,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002808,EN2006a,C,C,And I'm not certain I would,1610,1509,6,would,0,0,0.53,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_002809,EN2006a,C,A,And I'm not certain I would I would mark that .,1950,4129,10,that,1,0,0.53,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002810,EN2006a,B,B,"It it if it was if it was some other spectral feature and then absorbers ,",2029,5790,15,absorbers,0,0,0.45,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_002811,EN2006a,B,C,"it was if it was some other spectral feature and then absorbers , would we mark it ?",2899,7019,16,it,1,1,0.92,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002812,EN2006a,C,B,"guess it's because they're modifiers of this source type , and we wouldn't mark that source type .",1189,3669,16,type,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002813,EN2006a,A,B,Wouldn't you have all of it ?,410,919,6,it,1,1,1.0,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002814,EN2006a,B,B,would mark . We're not marking absorbers . But if it was a damped Lyman alpha quasar .,1339,4539,15,quasar,1,1,0.92,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_002815,EN2006a,C,A,Yeah . Yeah .,500,3050,2,yeah,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002816,EN2006a,B,B,mark it . Yeah . So it's just I guess whether damped Lyman alpha is a spectral feature,1430,5130,16,feature,0,0,0.45,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
ami_002817,EN2006a,C,B,Hmm it's tricky one .,480,1769,4,one,1,0,0.8,0,0,1,AMI Meeting Corpus,proxy_next_speaker_change
ami_002818,EN2006a,A,A,I g I guess it is .,799,1309,6,is,1,0,0.88,0,0,0,AMI Meeting Corpus,proxy_next_speaker_change
